grid_cons,pv_grid,battery_cons,lost_discharging,pv_battery,lost_charging,pv_cons,battery_usage,consumption_data,normalized_pv,EV_presence,ev_ev
0.0,0.0,0.0,0.0,0.0,0.0,1.416,0.0,1.416,0.280330199595422,0,14.83698260609481
0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.314993080636848,0,22.031809622016013
0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.408,0.32674363262701,0,29.792400437691263
0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.736,0.282900808676412,0,45.244467697828654
0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.21902129208685397,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45562521162138003,0.0,1.208,0.0182250084648552,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.568,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.544,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3840000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.0,1,49.08210526315789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,1,4.435789473684211
0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,0.568,0.0405540594059406,0,4.881640958832726
0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,0.632,0.133413718266891,0,7.584983915505001
0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.696,0.207956898948234,0,12.08790638921085
0.0,0.0,0.0,0.0,0.0,0.0,1.072,0.0,1.072,0.23590573353266298,0,16.913549727527425
0.0,0.0,0.0,0.0,0.0,0.0,2.3680000000000003,0.0,2.3680000000000003,0.290719207378049,0,21.813529911978648
0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.664,0.290779106874332,0,28.419007583836947
0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,0.47200000000000003,0.21396928339470603,0,33.2962396687046
0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.736,0.174527230435857,0,36.92342042960102
0.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,1.192,0.101602418066085,0,38.27148088125315
0.0,0.0,0.0,0.0,0.0,0.0,0.9077682119424575,0.0,1.216,0.0363107284776983,0,37.947026367508364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0,36.052289525403104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,0,32.88597373592942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984,0.0,1,30.79755268329784
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1,29.155447420139947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112,0.0,1,26.932289525403103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1,25.248078999087312
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048,0.0,1,24.14492110435047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.0,1,23.361763209613628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,1,22.789131630666258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,22.241763209613627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,21.685973735929416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,1,26.254736842105267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,1,35.65684210526316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.0,0.696,0.0369732772277228,0,0.22833193069307
0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.848,0.1291744947957,0,2.6096943005855704
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.226776063815686,0,7.47909589597772
0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.27436021853075304,0,16.04784180244477
0.0,0.0,0.0,0.0,0.0,0.0,1.528,0.0,1.528,0.310412286133376,0,32.28014895577917
0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.0,1.136,0.320675879085282,0,39.16104593291122
0.0,0.0,0.0,0.0,0.0,0.0,1.344,0.0,1.344,0.23529674296588,0,43.699464507058224
0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.0,0.976,0.21527234818918203,0,48.105273211787775
0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.0,0.976,0.114829071528489,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.763914512118305,0.0,1.304,0.0305565804847322,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1839999999999997,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,1,49.39368421052632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3355099009901,0.0,0.7440000000000001,0.013420396039603998,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.856,0.0,0.856,0.0604946730007293,1,15.656366825018232
0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.0,0.992,0.16664817382999803,0,24.462423114434323
0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.16,0.15761404948710597,0,27.24277435161197
0.0,0.0,0.0,0.0,0.0,0.0,1.936,0.0,1.936,0.18317685248929003,0,29.886195663844223
0.0,0.0,0.0,0.0,0.0,0.0,2.512,0.0,2.512,0.21984383740235397,1,32.87029159890307
0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,1.76,0.15558833604387698,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.824,0.0,1.824,0.11877806535304598,0,1.1454516338261496
0.0,0.0,0.0,0.0,0.0,0.0,1.7399088325306424,0.0,1.944,0.0695963533012257,0,0.930618825963668
0.0,0.0,0.0,0.0,0.0,0.0,1.413056727562745,0.0,2.12,0.0565222691025098,0,0.18646801287182058
0.0,0.0,0.0,0.0,0.0,0.0,0.041214901910408254,0.0,3.088,0.00164859607641633,0,6.979325804356461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0,14.368799488566987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784,0.0,0,11.438273172777514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1,19.79616790961962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416,0.0,1,28.305641593830146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,1,36.77301001488278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072,0.0,1,43.090526315789475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1,42.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1,41.44842105263158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1,40.985263157894735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47200000000000003,0.0,1,40.48842105263158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21996571782178226,0.0,0.992,0.00879862871287129,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.0269128017246549,1,15.032820043116372
0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0712491574212465,0,15.614048978647535
0.0,0.0,0.0,0.0,0.0,0.0,1.4700728401999525,0.0,1.736,0.0588029136079981,0,15.334125652542221
0.0,0.0,0.0,0.0,0.0,0.0,1.1772045289364774,0.0,2.208,0.0470881811574591,0,14.4692258086628
0.0,0.0,0.0,0.0,0.0,0.0,1.376,0.0,1.376,0.109956772881567,1,25.842145130701976
0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.401514194771921,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.320663289252405,0,17.416582231310123
0.0,0.0,0.0,0.0,0.0,0.0,0.792,0.0,0.792,0.225119143607923,0,32.2525608215082
0.0,0.0,0.0,0.0,0.0,0.0,1.5506392752467775,0.0,1.808,0.0620255710098711,0,41.98165479545217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016,0.0,0,47.75428637439954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672,0.0,1,48.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1840000000000002,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856,0.0,1,49.27789473684211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.0,1,48.45263157894737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0,1,47.770526315789475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.0,1,47.23157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004,0.0,1,46.793684210526315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,1,46.381052631578946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,45.82526315789474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.19908458257555275,0.0,0.9359999999999999,0.00796338330302211,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,0.568,0.131946479991304,0,2.7306619997826
0.0,0.0,0.0,0.0,0.0,0.0,0.7120000000000001,0.0,0.7120000000000001,0.19014491885354803,0,6.772284971121302
0.0,0.0,0.0,0.0,0.0,0.0,2.176,0.0,2.176,0.384871722071021,0,14.218078022896826
0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,3.2,0.34606117516622803,0,19.669607402052527
0.0,0.0,0.0,0.0,0.0,0.0,1.496,0.0,1.496,0.28957246281937604,0,25.41291897253693
0.0,0.0,0.0,0.0,0.0,0.0,1.288,0.0,1.288,0.20125273692297102,0,29.156237395611203
0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,0.8079999999999999,0.19472163483691196,0,33.216278266534005
0.0,0.0,0.0,0.0,0.0,0.0,1.3519999999999999,0.0,1.3519999999999999,0.20467651966200698,0,36.98119125808418
0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0,0.968,0.11885337752472401,0,38.98452569620228
0.0,0.0,0.0,0.0,0.0,0.0,0.681458738716425,0.0,2.272,0.027258349548657,0,37.310271736956416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9360000000000004,0.0,0,33.16711384221957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,1,30.177640158009044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,0.0,1,28.29974542116694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704,0.0,1,26.506061210640624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256,0.0,1,25.18395594748273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968,0.0,1,24.165008579061677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.0,1,23.306061210640625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,1,22.70816647379852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,1,22.00079805274589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1,21.57974542116694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,1,26.439999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1,35.682105263157894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4960428059500725,0.0,0.728,0.0198417122380029,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0,0.768,0.10751674111330198,0,1.9199185278325495
0.0,0.0,0.0,0.0,0.0,0.0,0.8320000000000001,0.0,0.8320000000000001,0.21194442720579798,0,6.386529207977499
0.0,0.0,0.0,0.0,0.0,0.0,1.296,0.0,1.296,0.215584810201513,0,10.480149463015323
0.0,0.0,0.0,0.0,0.0,0.0,1.6880000000000002,0.0,1.6880000000000002,0.32022356230342197,0,16.797738520600873
0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.504,0.0,1.504,0.293866954305367,0,22.640412378235048
0.0,0.0,0.0,0.0,0.0,0.0,0.8240000000000001,0.0,0.8240000000000001,0.400610918932803,0,31.831685351555123
0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.488,0.28845384910815897,0,38.555031579259094
0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001,0.0,0.7040000000000001,0.22618660307420999,0,43.505696656114345
0.0,0.0,0.0,0.0,0.0,0.0,0.976,0.0,0.976,0.0923979620205347,0,44.839645706627714
0.0,0.0,0.0,0.0,0.0,0.0,0.028500312940832995,0.0,1.344,0.0011400125176333198,0,43.45490919393385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7039999999999997,0.0,0,40.608593404460166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.136,0.0,1,38.36017235182859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632,0.0,1,36.64227761498648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,1,34.57911972024964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264,0.0,1,41.305263157894736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112,0.0,1,49.33684210526316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104,0.0,1,48.17473684210526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079999999999999,0.0,1,47.32421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,1,46.65894736842105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,46.11157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,45.56421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9014836633663376,0.0,0.968,0.0360593465346535,0,4.280499602738123
0.0,0.0,0.0,0.0,0.0,0.0,0.7120000000000001,0.0,0.7120000000000001,0.13639881524067402,0,6.978469983754974
0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.22549763003915899,0,11.895910734733949
0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,0.736,0.284792810425146,0,18.2797309953626
0.0,0.0,0.0,0.0,0.0,0.0,1.536,0.0,1.536,0.211955522737168,0,22.042619063791797
0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001,0.0,0.7040000000000001,0.30414280967267604,0,28.9421893056087
0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.912,0.47931304736596003,0,40.0130154897577
0.0,0.0,0.0,0.0,0.0,0.0,0.9279999999999999,0.0,0.9279999999999999,0.23799705648435499,0,45.034941901866574
0.0,0.0,0.0,0.0,0.0,0.0,0.8640000000000001,0.0,0.8640000000000001,0.233162323925337,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7464018175485776,0.0,0.904,0.0298560727019431,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6842056483220376,0.0,1.6,0.0273682259328815,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1520000000000001,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856,0.0,1,49.42670347837415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,1,48.811966636268885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552,0.0,1,48.230914004689936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,1,47.54038768890046
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,1,46.950914004689935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1,46.52986137311099
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1,46.108808741532044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,1,45.55301926784784
0.0,0.0,0.0,0.0,0.0,0.0,0.0826316955445545,0.0,0.608,0.0033052678217821803,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.752,0.0,0.752,0.0541941089108911,0,0.6028527227722775
0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.0,0.664,0.121671035927797,0,2.9806286209672024
0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,0.672,0.283845564172662,0,9.404767725283753
0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,1.104,0.0,1.104,0.3898606566089389,0,18.047284140507223
0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,1.32,0.38309891386829,0,26.304756987214475
0.0,0.7255768040782016,0.0,0.0,0.0,0.0,2.144,0.0,2.144,0.47821537585547796,0,35.39056457952322
0.0,10.0,0.0,0.0,0.0,0.0,1.1840000000000002,0.0,1.1840000000000002,0.534525966853326,0,37.56971375085637
0.0,0.0,0.0,0.0,0.0,0.0,1.456,0.0,1.456,0.39845932334111206,0,46.07519683438417
0.0,0.0,0.0,0.0,0.0,0.0,1.6480000000000001,0.0,1.6480000000000001,0.222912126624633,0,50.0
0.0,0.8087607124557503,0.0,0.0,0.0,0.0,2.376,0.0,2.376,0.12739042849823,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.11915958775222824,0.0,1.216,0.00476638351008913,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8080000000000003,0.0,1,47.04421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119999999999998,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,1,48.863157894736844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,1,49.385263157894734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.0,1,13.964210526315789
0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001,0.0,0.7040000000000001,0.0412767623762376,0,14.292129585721728
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13357340774357798,0,16.631464779311177
0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.193098793870744,0,30.058934626079775
0.0,0.0,0.0,0.0,0.0,0.0,2.024,0.0,2.024,0.228793310665696,0,34.90671662301079
0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.7280000000000002,0.0,1.7280000000000002,0.242463226819623,0,39.240297293501364
0.0,0.0,0.0,0.0,0.0,0.0,3.6719999999999997,0.0,3.6719999999999997,0.21132276295872301,0,40.85136636746944
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.21831025820472305,0,44.30912282258751
0.0,0.0,0.0,0.0,0.0,0.0,1.032,0.0,1.032,0.17915724959287302,0,47.75605406240934
0.0,0.0,0.0,0.0,0.0,0.0,0.8640000000000001,0.0,0.8640000000000001,0.11411840213578998,0,49.74501411580409
0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0421994353678364,0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472,0.0,0,47.397894736842105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.136,0.0,0,43.04421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3360000000000003,0.0,1,39.53263157894737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536,0.0,1,37.91578947368421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,1,36.147368421052626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.0,1,34.95157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.0,1,34.12631578947368
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001,0.0,1,33.385263157894734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,1,32.87157894736842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,1,32.298947368421054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0,1,31.85263157894737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,0.0,1,31.36421052631579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,30.81684210526316
0.0,0.0,0.0,0.0,0.0,0.0,0.03466002475247525,0.0,0.672,0.00138640099009901,1,30.145957920792082
0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.0,0.616,0.0637259864703424,1,31.12310758255064
0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.0,0.848,0.22859060305961,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.0,0.904,0.331737773762236,0,8.7848076008205
0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,4.2,0.500306728068531,0,27.092475802533777
0.0,0.0,0.0,0.0,0.0,0.0,2.544,0.0,2.544,0.27887980157851694,0,31.520470841996698
0.0,0.0,0.0,0.0,0.0,0.0,0.856,0.0,0.856,0.373421166320132,1,50.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.0,0.9840000000000001,0.34355524897639,1,22.604881224409752
0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.0,0.528,0.32293020108205295,0,30.150136251461078
0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0,0.672,0.204360914063651,0,34.58715910305235
0.0,0.0,0.0,0.0,0.0,0.0,1.8362990972849151,0.0,1.936,0.0734519638913966,0,34.48221078440489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1440000000000001,0.0,0,33.2780002580891
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936,0.0,0,31.240105521246996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344,0.0,0,29.825368679141732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759999999999998,0.0,1,28.16642131072068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,0.0,1,26.79378973177331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.264,0.0,1,25.463263415983835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959999999999999,0.0,1,24.520105521246993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,1,23.955894994931203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,1,23.34115815282594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.0,1,22.675894994931205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.0,1,22.280105521246995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44799999999999995,0.0,1,21.808526573878574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1,31.261158152825942
0.0,0.0,0.0,0.0,0.0,0.0,0.040377475247524754,0.0,1.008,0.00161509900990099,1,30.242608126770705
0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.0,0.904,0.0581257257352396,1,40.79175127015169
0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,0.544,0.15473025690320802,1,9.0196769600423
