grid_cons,tot_energy_bought,pv_grid,tot_energy_sold,rated_power,battery_capacity,max_power_bought,revenue_from_selling_energy,total_energy_consumed,pv_cons,sum_pv_cons,battery_cons,sum_bat_cons_cons,lost_discharging,pv_battery,lost_charging,battery_usage,consumption_data,normalized_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.024800000000000023,0.0,0.0,3.6463157894736837,0.496,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46399999999999997,0.0,0.02320000000000002,0.0,0.0,3.157894736842105,0.46399999999999997,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.0,0.025600000000000022,0.0,0.0,2.6189473684210527,0.512,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.0,0.028400000000000022,0.0,0.0,2.0210526315789474,0.568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.0,0.030400000000000028,0.0,0.0,1.3810526315789473,0.608,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,0.032800000000000024,0.0,0.0,0.6905263157894737,0.6559999999999999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,0.032800000000000024,0.0,0.0,0.0,0.6559999999999999,0.0
0.24705121969566013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48894878030433986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.00980300495049505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.0,0.0,0.0,0.0,2.6741129048897068,0.13370564524448544,2.5404072596452214,0.5760000000000001,0.0651619846080202
0.0,0.0,3.6129392333207164,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,4.527947982193161,0.22639739910965823,6.841957842728723,0.96,0.18246500660467602
